id,LoanNr_ChkDgt,Name,City,State,Bank,BankState,ApprovalDate,ApprovalFY,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,LowDoc,DisbursementDate,DisbursementGross,BalanceGross,Accept
997e577d7d7,4582033005,YOUR JEWELER,CARTERVILLE,IL,BANTERRA BANK,IL,16-Sep-91,1991,4,1.0,0,0,1,0,N,N,31-Oct-91,"$35,000.00 ",$0.00 ,1
5a384172bb3,3562713006,FIRESIDE INN,LEXINGTON,IL,GRUNDY BANK,IL,26-Oct-89,1990,3,2.0,0,0,1,0,N,N,31-Jan-90,"$110,000.00 ",$0.00 ,1
8192e0a3578,3729455006,IL T KIM,CHICAGO,IL,"SUPERIOR FINANCIAL GROUP, LLC",CA,3-Nov-09,2010,8,1.0,3,8,0,1,N,N,3-Nov-09,"$5,000.00 ",$0.00 ,0
eabf6d0438c,5211344006,BARRINGTON DUNKIN DONUTS,BARRINGTON,IL,"READYCAP LENDING, LLC",CA,12-Feb-02,2002,5,1.0,0,5,25650,1,0,N,31-Aug-02,"$280,000.00 ",$0.00 ,1
a3ec7b62141,7653444008,LANDSCAPE INNOVATION MANAGEMEN,ELGIN,IL,U.S. BANK NATIONAL ASSOCIATION,OH,29-Jul-04,2004,4,1.0,0,0,1,1,Y,N,31-Aug-04,"$28,149.00 ",$0.00 ,0
8a4371bde26,5184294008,BUFFALO WILD WINGS,ORLAND PARK,IL,WELLS FARGO BANK NATL ASSOC,MN,30-Jan-02,2002,2,2.0,48,50,10622,1,0,N,31-Mar-02,"$516,500.00 ",$0.00 ,1
78f3e28befc,1824865010,"AGATA, INC.",DES PLAINES,IL,CITIZENS BANK NATL ASSOC,RI,17-May-06,2006,4,2.0,1,5,0,1,Y,N,31-Jul-06,"$230,784.00 ",$0.00 ,0
718ece379a9,7355444010,"DUPAGE PAPERSTOCK, INC.",STREAMWOOD,IL,INLAND BANK & TRUST,IL,14-Apr-04,2004,45,1.0,0,0,1,1,N,N,31-Aug-04,"$400,000.00 ",$0.00 ,1
d2fb9ba470f,2042745009,"JENNIL BUILDERS, INC",NAPERVILLE,IL,JPMORGAN CHASE BANK NATL ASSOC,IL,27-Sep-06,2006,1,1.0,1,1,0,1,Y,N,31-Oct-06,"$135,245.00 ",$0.00 ,0
5eb9b051fea,1336495007,"Collision Solutions of Quincy,",QUINCY,IL,TOWN AND COUNTRY BANK,IL,13-Jun-05,2005,4,1.0,0,4,1,1,N,N,31-Jul-05,"$240,000.00 ",$0.00 ,1
07d9cea5925,1226924008,XPRESS PRINTING & PROMOTION,LISLE,IL,U.S. BANK NATIONAL ASSOCIATION,OH,14-May-97,1997,5,1.0,0,0,1,0,N,Y,30-Jun-97,"$30,000.00 ",$0.00 ,1
39f73307f5d,1545316002,ROMAN CUSTOM CARPETS & FLOORIN,CAROL STREAM,IL,BANCO POPULAR NORTH AMERICA,NY,30-Mar-06,2006,4,1.0,0,0,1,1,Y,N,30-Nov-06,"$101,946.00 ",$0.00 ,0
b2194335a25,2071945009,"Chicago Cartridge, Inc. d/b/a",Chicago,IL,FIFTH THIRD BANK,OH,16-Oct-06,2007,2,2.0,12,2,0,1,N,N,30-Nov-06,"$168,000.00 ",$0.00 ,0
321a9de6dcc,4462354009,FAIRVIEW HEIGHTS ANIMAL HOSPIT,FAIRVIEW HEIGHTS,IL,ASSOCIATED BANK NATL ASSOC,WI,24-Apr-01,2001,8,1.0,0,0,1,2,0,Y,31-Jul-01,"$150,000.00 ",$0.00 ,1
18f9a8c8275,6823544002,MOYA PRODUCE,CHICAGO,IL,SOUTH CENT. BANK NATL ASSOC,IL,22-Oct-03,2004,3,1.0,0,3,1,1,0,N,31-Jan-04,"$400,000.00 ",$0.00 ,1
9c6f8407540,1433355002,"BARTLETT PROCESS CAMERA, INC.",BARTLETT,IL,CITIZENS BANK NATL ASSOC,RI,29-Aug-05,2005,2,1.0,0,2,0,1,Y,N,31-Oct-05,"$75,000.00 ",$0.00 ,1
27fd986746c,8499833006,SAM'S AUTO/RADIATOR REPAIR,CHICAGO,IL,WELLS FARGO BANK NATL ASSOC,SD,12-Jul-95,1995,1,1.0,0,0,1,0,0,N,31-Oct-96,"$85,000.00 ",$0.00 ,1
f31249add66,1293905009,NOE S PARK DBA CRYSTAL CLEANER,CHICAGO,IL,CITIZENS BANK NATL ASSOC,RI,5-May-05,2005,2,2.0,1,3,1,1,Y,N,31-Aug-05,"$2,840.00 ",$0.00 ,0
d9622934309,3145934008,ACE YOUNG INC,DES PLAINES,IL,BBCN BANK,IL,27-Aug-99,1999,15,1.0,0,15,1,1,0,N,30-Sep-99,"$50,000.00 ",$0.00 ,1
43ebe20a292,4117424005,LAKE & LODGE OUTFITTERS,GRAYSLAKE (CORPORATE AND RR NA,IL,"PNC BANK, NATIONAL ASSOCIATION",IL,8-Dec-00,2001,1,2.0,1,1,1,1,Y,N,,"$50,000.00 ",$0.00 ,1
698dbc5eb9f,1558715007,Atlas Painting,MACHESNEY PARK,IL,JPMORGAN CHASE BANK NATL ASSOC,IL,30-Nov-05,2006,1,1.0,0,1,0,1,Y,N,31-Dec-05,"$39,974.00 ",$0.00 ,0
ff83006b743,3481975004,BESKO,AURORA,IL,BBCN BANK,CA,24-Jun-09,2009,2,2.0,0,2,0,1,N,N,30-Jun-09,"$25,000.00 ",$0.00 ,0
58efedd451f,1614354005,SONAK ELECTRICAL CONTRACTORS,CHICAGO,IL,BANCO POPULAR NORTH AMERICA,NY,14-Oct-97,1998,40,1.0,0,0,1,0,N,Y,30-Nov-97,"$70,000.00 ",$0.00 ,1
f7de4485412,4346195008,Shiraleah LLC,Chicago,IL,SMALL BUS. GROWTH CORP,IL,2-Nov-10,2011,14,1.0,4,0,0,1,N,N,16-Feb-11,"$640,000.00 ",$0.00 ,1
b8983d49b8f,1826404009,BARTLETT CLEANERS,BARTLETT,IL,BBCN BANK,IL,5-Feb-98,1998,1,1.0,0,0,1,0,0,N,28-Feb-98,"$33,000.00 ",$0.00 ,1
8f751690417,2139826001,CHALK OF CHICAGO PRESCHOOL INC,CHICAGO,IL,SMALL BUS. GROWTH CORP,IL,9-Jun-06,2006,1,2.0,14,0,1,1,0,N,14-Feb-07,"$856,000.00 ",$0.00 ,1
fc063a367b7,4483754010,SUBURBAN TIRE COMPANY,HOFFMAN ESTATES,IL,SMALL BUS. GROWTH CORP,IL,2-May-01,2001,53,1.0,8,0,1,1,N,N,11-Jul-01,"$250,000.00 ",$0.00 ,1
fc9c826d492,8749183005,LORELEI MATOUSEK & ASSOCIATES,CHICAGO,IL,NORTH COMMUNITY BANK,IL,27-Oct-95,1996,2,2.0,0,0,1,0,N,Y,31-Jan-96,"$25,000.00 ",$0.00 ,1
a1a7e3b0df8,1964555002,"Warbird Aviation Rendezvous, I",SPRINGFIELD,IL,JPMORGAN CHASE BANK NATL ASSOC,IL,10-Aug-06,2006,1,1.0,0,1,0,1,N,N,31-Aug-06,"$63,600.00 ",$0.00 ,1
92c79429322,8067043001,BELL-WESTER ELECTRONIC,BELLWOOD,IL,URBAN PARTNERSHIP BANK,IL,9-Feb-95,1995,1,1.0,0,0,1,0,,Y,30-Apr-95,"$15,000.00 ",$0.00 ,1
9bb340605d9,3953063009,COUSINS OF CRYSTAL LAKE,CRYSTAL LAKE,IL,U.S. BANK NATIONAL ASSOCIATION,OH,12-Mar-90,1990,1,2.0,0,0,1,0,N,N,31-Jul-90,"$160,000.00 ",$0.00 ,0
e4c0adc19fc,5061464000,THE COLISEUM ATHLETIC CLUB AND,MACHESNEY PARK,IL,NORTHWEST BANK OF ROCKFORD,IL,23-Nov-01,2002,8,1.0,0,0,1,2,0,Y,30-Apr-02,"$100,000.00 ",$0.00 ,0
13ddc6ff8f7,1783055006,B & K CONSULTANTS INC.,BELLWOOD,IL,CITIZENS BANK NATL ASSOC,RI,25-Apr-06,2006,2,1.0,0,2,0,1,Y,N,31-May-06,"$37,174.00 ",$0.00 ,1
bb7951de31a,3384153000,DANADA VETERINARY HOSPITAL,WHEATON,IL,JPMORGAN CHASE BANK NATL ASSOC,IL,13-Feb-89,1989,5,2.0,0,0,0,0,N,N,31-Jul-89,"$120,000.00 ",$0.00 ,1
5bcd94590e4,3660204006,NORWOOD PARK ANIMAL HOSPITAL L,NORRIDGE,IL,SMALL BUS. GROWTH CORP,IL,29-Mar-00,2000,14,1.0,6,0,1,1,N,N,15-Aug-01,"$648,000.00 ",$0.00 ,1
ac929903ca9,1293155009,Chicagoland Mortgage Services,HINSDALE,IL,BANK OF AMERICA NATL ASSOC,NC,5-May-05,2005,32,1.0,35,67,1,1,Y,N,31-May-05,"$115,000.00 ",$0.00 ,1
0a0d7019122,4924624002,"SACKETT BUSINESS MEDIA, INC.",OAK BROOK,IL,COMERICA BANK,TX,20-Sep-01,2001,7,2.0,0,0,1,1,N,N,31-Oct-01,"$600,000.00 ",$0.00 ,1
c523872e5a5,2264946001,JUST WRITE BOOKSTORE INC,COUNTRY CLUB HILLS,IL,BBCN BANK,CA,26-Jul-06,2006,1,2.0,3,1,1,1,0,N,31-Jul-06,"$5,000.00 ",$0.00 ,0
f61b2dbfd3b,2854273002,RIVERA ELECTRIC CORP,ELK GROVE VILLAGE,IL,,,18-Feb-87,1987,300,2.0,300,0,0,0,N,N,13-Jan-88,"$500,000.00 ",$0.00 ,1
4c9d8176010,2601955010,SHK Group L.L.C.,EAST MOLINE,IL,BANK OF AMERICA NATL ASSOC,NC,27-Jul-07,2007,5,1.0,0,5,0,1,N,N,31-Aug-07,"$40,000.00 ",$0.00 ,0
9e5c3c5bc4a,1890704010,SHERRI L. BRANSON,MATTOON,IL,FIRST MID-ILLINOIS BK & TRUST,IL,9-Mar-98,1998,2,2.0,0,0,1,0,N,Y,30-Apr-98,"$23,000.00 ",$0.00 ,1
cdff4e5ab91,4318634005,JDH TRAINING AND COMMUNICATION,CHICAGO,IL,SEAWAY BANK AND TRUST COMPANY,IL,20-Feb-01,2001,4,1.0,0,0,1,1,0,Y,31-Mar-01,"$60,000.00 ",$0.00 ,0
c0c142ecf6a,1897235010,Foodsource Incorporated,HINSDALE,IL,JPMORGAN CHASE BANK NATL ASSOC,IL,28-Jun-06,2006,4,1.0,1,4,0,1,Y,N,31-Oct-06,"$1,025,190.00 ",$0.00 ,1
1606fb8c414,2345485000,The Cellar Bistro LLC,WHEATON,IL,JPMORGAN CHASE BANK NATL ASSOC,IL,21-Mar-07,2007,2,2.0,9,2,0,1,Y,N,30-Apr-07,"$39,965.00 ",$0.00 ,1
bea61edf1b4,9469153007,BAKES GUITARS,ELGIN,IL,JPMORGAN CHASE BANK NATL ASSOC,IL,19-Aug-96,1996,5,1.0,0,0,1,0,0,N,28-Feb-97,"$100,000.00 ",$0.00 ,1
47d8e3e8d12,7954104004,"CATWALK, LTD.",LIBERTYVILLE,IL,LIBERTYVILLE BK & TR CO,IL,18-Oct-04,2005,6,1.0,0,0,1,1,0,Y,30-Nov-04,"$80,000.00 ",$0.00 ,0
e0be093f10e,2477286008,COAST TO COAST COPIERS LLC,ADDISON,IL,BANCO POPULAR NORTH AMERICA,NY,17-Oct-06,2007,7,1.0,1,8,1,1,0,N,30-Nov-06,"$200,000.00 ",$0.00 ,0
19bd10743e6,1792125005,"RAINBOW BUILDERS, INC.",CHICAGO,IL,CITIZENS BANK NATL ASSOC,RI,28-Apr-06,2006,4,1.0,0,4,0,1,N,N,31-Jul-06,"$74,000.00 ",$0.00 ,0
ac9053137c8,1326855004,Caravan Transportation Inc.,CHICAGO,IL,JPMORGAN CHASE BANK NATL ASSOC,IL,6-Jun-05,2005,27,1.0,0,27,1,1,Y,N,30-Sep-05,"$201,868.00 ",$0.00 ,1
3ade75a6163,1700855005,Lee H Do,Rockford,IL,"PNC BANK, NATIONAL ASSOCIATION",DE,9-Mar-06,2006,3,2.0,0,3,0,2,N,N,31-Jan-09,"$40,000.00 ",$0.00 ,1
d6e1032065a,3374945000,Smile Center Orthodontics LLC,Glen carbon,IL,SMALL BUS. GROWTH CORP,IL,10-Apr-09,2009,3,1.0,4,3,0,1,N,N,14-Oct-09,"$285,000.00 ",$0.00 ,1
b6d4df23638,4975733004,L & M RECYCLING CENTER,CHAMPAIGN,IL,BANKCHAMPAIGN NATL ASSOC,IL,17-Aug-92,1992,4,1.0,0,0,1,0,N,N,31-Oct-92,"$44,000.00 ",$0.00 ,1
952a0310260,5544504004,"INK ENTERPRISE, INC",BELVIDERE,IL,BMO HARRIS BK NATL ASSOC,IL,19-Jul-02,2002,2,1.0,0,0,1,1,0,Y,31-Aug-02,"$76,500.00 ",$0.00 ,1
9ce83c9de46,8310473002,EXPERTUNE,DECATUR,IL,BUSEY BANK,IL,3-May-95,1995,7,1.0,0,0,1,0,N,Y,31-Jul-95,"$21,417.00 ",$0.00 ,1
ceb7702e202,5543444008,"MICHAEL C. MOON, DDS, P.C.",WASHINGTON,IL,HEARTLAND BK & TR CO,IL,19-Jul-02,2002,7,1.0,0,0,1,1,N,N,30-Sep-02,"$475,000.00 ",$0.00 ,1
968fa28d474,6430603010,AMOCO OIL STATION,NORMAL,IL,"PNC BANK, NATIONAL ASSOCIATION",IL,24-Mar-94,1994,30,1.0,0,0,4250,0,N,N,31-Jan-95,"$1,022,600.00 ",$0.00 ,1
54dbc365361,7989213006,WILLIAM P. BYRNES,OAK LAWN,IL,JPMORGAN CHASE BANK NATL ASSOC,IL,17-Jan-95,1995,5,1.0,0,0,1,0,N,Y,30-Apr-95,"$45,000.00 ",$0.00 ,1
9056444df0c,8270883001,MIDWEST MUNICIPAL SUPPLY,COLLINSVILLE,IL,U.S. BANK NATIONAL ASSOCIATION,IL,18-Apr-95,1995,10,1.0,0,0,1,0,N,N,31-Jul-95,"$74,000.00 ",$0.00 ,1
d50bc657532,3336465008,HAN AND ARCHITECTS INC,GLENVIEW,IL,"SUPERIOR FINANCIAL GROUP, LLC",CA,10-Mar-09,2009,6,1.0,0,6,0,1,N,N,31-Mar-09,"$20,000.00 ",$0.00 ,0
38c9cedc592,4461495010,BROOK ARCHITECTURE INC,CHICAGO,IL,"SUPERIOR FINANCIAL GROUP, LLC",CA,21-Dec-10,2011,6,1.0,0,6,0,1,N,N,21-Dec-10,"$7,500.00 ",$0.00 ,1
11a489634dc,4791525009,Genexus USA Incorporated,CHICAGO,IL,BANCO POPULAR NORTH AMERICA,NY,26-Jul-11,2011,8,1.0,2,0,0,1,T,N,1-Aug-11,"$440,000.00 ",$0.00 ,1
23c8864fc50,1483985001,MICHAEL S. JEWGIENIEW dba  G &,CHICAGO,IL,CITIZENS BANK NATL ASSOC,RI,3-Oct-05,2006,4,2.0,2,6,0,1,Y,N,31-Oct-05,"$5,000.00 ",$0.00 ,0
8174112d15a,2999325008,YOUR CHICAGOLAND LIMO INC,ANTIOCH,IL,U.S. BANK NATIONAL ASSOCIATION,OH,13-Mar-08,2008,2,2.0,2,4,0,1,Y,N,31-Mar-08,"$35,920.00 ",$0.00 ,0
59940f7864e,2940815008,Michael J. Caithamer & Associa,GRAYSLAKE,IL,JPMORGAN CHASE BANK NATL ASSOC,IL,6-Feb-08,2008,2,1.0,1,2,0,1,Y,N,29-Feb-08,"$65,730.00 ",$0.00 ,0
b432883269f,6960414005,"FOCUS INTERNAL MEDICINE, S.C.",SOUTH ELGIN,IL,UNION NATIONAL BANK,IL,25-Nov-03,2004,3,2.0,0,0,1,2,0,Y,31-Jan-04,"$40,605.00 ",$0.00 ,1
a9fc7e23b4c,2779786000,KMR TECHNICAL SERVICES,OAK PARK,IL,BANCO POPULAR NORTH AMERICA,NY,2-May-07,2007,5,1.0,0,5,1,1,Y,N,31-Jul-07,"$48,000.00 ",$0.00 ,0
bd6abe0a925,2730106005,VINTNERS CELLAR WINERY OF CHIC,CHICAGO,IL,SMALL BUS. GROWTH CORP,IL,26-Mar-07,2007,2,2.0,4,0,86728,1,0,N,12-Sep-07,"$177,000.00 ",$0.00 ,1
85f5b66dd7a,9344314010,CHICAGO EQUINE EXPORT CENTER I,WEST CHICAGO,IL,"CITIBANK, N.A.",FL,29-Nov-05,2006,2,1.0,0,2,1,1,0,N,31-Dec-05,"$22,541.00 ",$0.00 ,1
d585d3c77e9,8022083009,I DESIGN,CHICAGO,IL,U.S. BANK NATIONAL ASSOCIATION,OH,27-Jan-95,1995,2,1.0,0,0,1,0,N,Y,30-Apr-95,"$15,000.00 ",$0.00 ,1
d5ac38ff9aa,1360835002,HELM PRODUCTS INC. II,ADDISON,IL,CITIZENS BANK NATL ASSOC,RI,1-Jul-05,2005,3,1.0,1,4,0,1,N,N,31-Aug-05,"$90,000.00 ",$0.00 ,0
44e619c0cb0,1326525010,Mateen Passions Inc.,CHICAGO,IL,BANK OF AMERICA NATL ASSOC,NC,6-Jun-05,2005,2,1.0,0,2,1,1,T,N,30-Jun-05,"$45,000.00 ",$0.00 ,0
5440c37289b,8453334010,Antioch True Value Inc,CHICAGO,IL,SMALL BUS. GROWTH CORP,IL,12-Jan-05,2005,8,1.0,16,8,1,1,0,N,11-May-05,"$459,000.00 ",$0.00 ,1
4b8a7774d14,2809076001,FINE LIQUORS INC,MUNDELEIN,IL,JPMORGAN CHASE BANK NATL ASSOC,IL,22-May-07,2007,5,1.0,3,5,1,1,Y,N,31-May-07,"$60,625.00 ",$0.00 ,0
11640d6c259,4556514010,PUNK'S LTD.,SYCAMORE,IL,AMERICAN MIDWEST BANK,IL,5-Jun-01,2001,7,1.0,0,0,1,1,N,N,30-Sep-02,"$500,000.00 ",$0.00 ,0
69ef2ca519b,2393386006,ALL SEASONS CONSTRUCTION INC,NORTHBROOK,IL,JPMORGAN CHASE BANK NATL ASSOC,IL,8-Sep-06,2006,2,1.0,0,2,1,2,Y,N,31-Oct-06,"$109,282.00 ",$0.00 ,0
da917f1994b,1935615008,"Best Services, Inc.",Highland Park,IL,BANK OF AMERICA NATL ASSOC,NC,24-Jul-06,2006,9,1.0,6,9,0,1,Y,N,31-Jul-06,"$537,824.00 ",$0.00 ,0
c48f578b268,8548053005,"ONE SMOOTH STONE, INC.",GLE ELLYN,IL,U.S. BANK NATIONAL ASSOCIATION,IL,28-Jul-95,1995,4,2.0,0,0,1,0,N,Y,31-Oct-95,"$42,000.00 ",$0.00 ,1
7899d2dfb6c,2739235009,All Chicago Sweepers & Mainten,GLENDALE HEIGHTS,IL,JPMORGAN CHASE BANK NATL ASSOC,IL,3-Oct-07,2008,2,1.0,3,3,0,1,N,N,31-Mar-08,"$25,000.00 ",$0.00 ,0
4fa5110dbda,3564046009,"SKYTECH ENTERPRISES, LTD",CHICAGO,IL,BMO HARRIS BK NATL ASSOC,IL,14-Nov-08,2009,189,1.0,0,189,1,1,0,N,31-May-09,"$300,000.00 ",$0.00 ,1
811d1599015,1639765002,"Grupo Mar-Zu, Incorporated",PLAINFIELD,IL,BANK OF AMERICA NATL ASSOC,NC,31-Jan-06,2006,4,2.0,0,4,0,1,T,N,28-Feb-06,"$10,000.00 ",$0.00 ,0
2e0be77d81e,5344653002,CHO: BYUNG HUI AND CHO ENTERPR,CHAMPAIGN,IL,CENTRAL ILLINOIS BANK A BRANCH,IL,24-Nov-92,1993,25,2.0,0,0,1,0,N,N,31-Jan-93,"$140,000.00 ",$0.00 ,1
5bbb97fff7f,1346935001,"Verde Studio Design, Ltd",CHICAGO,IL,BANK OF AMERICA NATL ASSOC,NC,21-Jun-05,2005,1,1.0,0,1,1,1,Y,N,30-Jun-08,"$37,000.00 ",$0.00 ,1
90e6f7382bf,2409025002,TIRE GRINDERS TRANSPORTERS INC,JOLIET,IL,CAPITAL ONE NATL ASSOC,VA,23-Apr-07,2007,4,1.0,3,4,0,1,N,N,31-May-07,"$35,000.00 ",$0.00 ,1
730237aec76,2052845008,"Fusion Restaurant, Inc.",PLAINFIELD,IL,JPMORGAN CHASE BANK NATL ASSOC,IL,3-Oct-06,2007,18,1.0,5,18,0,1,N,N,31-Oct-06,"$50,000.00 ",$0.00 ,1
a92060a2e48,2945005000,Loop Services Inc.,CHICAGO,IL,BBCN BANK,CA,7-Feb-08,2008,4,1.0,1,4,0,1,N,N,29-Feb-08,"$25,000.00 ",$0.00 ,0
5f8a2f99b5d,1397244010,MATCO TOOLS,WAUKEGAN,IL,BMO HARRIS BK NATL ASSOC,IL,3-Jul-97,1997,1,1.0,0,0,52000,0,N,Y,31-Oct-97,"$60,500.00 ",$0.00 ,1
c06d6cb2132,8270813002,"CENTRAL CITY PRODUCTIONS, INC.",CHICAGO,IL,BANK OF AMERICA NATL ASSOC,OR,18-Apr-95,1995,16,1.0,0,0,1,0,N,N,31-Jul-95,"$300,000.00 ",$0.00 ,1
df134293dd1,4512844002,"FULL-LIFE CENTER, LLC",CHICAGO,IL,SMALL BUS. GROWTH CORP,IL,15-May-01,2001,5,1.0,4,0,1,1,N,N,13-Nov-02,"$131,000.00 ",$0.00 ,1
3531b276513,2393866008,Granite Transformations of Chi,SCHAUMBURG,IL,BANCO POPULAR NORTH AMERICA,NY,8-Sep-06,2006,5,1.0,2,7,1,1,0,N,30-Sep-06,"$403,000.00 ",$0.00 ,0
1280d36e7b4,4255534001,"QUANTUM, INC.",ELK GROVE VILLAGE,IL,FIFTH THIRD BANK,IL,30-Jan-01,2001,8,1.0,0,0,1,1,Y,N,31-Oct-01,"$800,000.00 ",$0.00 ,1
d65be303194,5949784005,"JET TECHNOLOGY,LLC",FRANKLIN PARK,IL,BANCO POPULAR NORTH AMERICA,NY,16-Dec-02,2003,15,1.0,0,0,1,1,0,Y,31-Jan-03,"$89,000.00 ",$0.00 ,1
088e03e295b,2354615004,"Shiro, Inc.",CHICAGO,IL,JPMORGAN CHASE BANK NATL ASSOC,IL,26-Mar-07,2007,20,2.0,20,40,0,1,N,N,31-May-07,"$350,000.00 ",$0.00 ,1
11f11c6a44a,3270115004,Carrie A Musselman,GOODFIELD,IL,HEARTLAND BK & TR CO,IL,21-Nov-08,2009,0,2.0,2,0,0,2,N,N,31-Mar-09,"$82,500.00 ",$0.00 ,1
4b5388aafe9,2562735010,"L.A. Hughes, LLC",CHICAGO,IL,JPMORGAN CHASE BANK NATL ASSOC,IL,10-Jul-07,2007,1,2.0,0,1,0,1,Y,N,31-Aug-07,"$101,561.00 ",$0.00 ,1
d2593d04a91,2591114004,CAKES & COMPANY,MT. CARMEL,IL,REGIONS BANK,AL,10-Dec-98,1999,3,2.0,0,0,1,0,0,Y,31-Jul-99,"$15,000.00 ",$0.00 ,1
b2024c0f325,2905925000,RobertoECastaneda,Homer Glen,IL,"PNC BANK, NATIONAL ASSOCIATION",DE,15-Jan-08,2008,2,2.0,0,2,0,2,Y,N,29-Feb-08,"$40,161.00 ",$0.00 ,0
7407829a13e,6246904002,BRUSKI EXCAVATING INCORPORATED,MARENGO,IL,JPMORGAN CHASE BANK NATL ASSOC,IL,14-Apr-03,2003,14,1.0,0,14,1,1,Y,N,31-May-03,"$100,000.00 ",$0.00 ,0
ece848e9a5b,4358704007,A FORMAL AFFAIR,RANTOUL,IL,BUSEY BANK,IL,8-Mar-01,2001,2,1.0,0,0,1,2,0,Y,31-Mar-01,"$25,975.00 ",$0.00 ,1
bf5f13fe364,1309194009,"GASPARDO & ASSOCIATES, INC.",BATAVIA,IL,"READYCAP LENDING, LLC",CA,3-Jun-97,1997,2,1.0,0,0,1,0,0,N,31-Jul-97,"$150,000.00 ",$0.00 ,1
c74debf2bf5,2169366006,MOR FOR LESS,BLOOMINGTON,IL,U.S. BANK NATIONAL ASSOCIATION,OH,21-Jun-06,2006,15,2.0,15,0,55427,1,0,N,30-Sep-06,"$566,533.00 ",$0.00 ,0
44d992fe26c,1148505000,A - SPEC TUNING CORP.,ADDISON,IL,CITIZENS BANK NATL ASSOC,RI,4-Jan-05,2005,3,2.0,0,3,1,1,N,N,28-Feb-05,"$60,000.00 ",$0.00 ,1
66f0bd97d48,6112404010,DUNLAYS ON CLARK,CHICAGO,IL,METROBANK,IL,19-Feb-03,2003,10,2.0,0,0,1,1,0,Y,31-Mar-03,"$150,000.00 ",$0.00 ,1
7bb2508b008,1241075007,"HAVELI, CORP. DBA FAMILY PANTR",WILMETTE,IL,CITIZENS BANK NATL ASSOC,RI,22-Mar-05,2005,3,1.0,0,3,1,1,Y,N,28-Feb-06,"$5,700.00 ",$0.00 ,1
52530351524,8065840002,ASHLAND SUPER SERVICE,CHICAGO ILLINOIS,IL,THE NORTHERN TRUST COMPANY,IL,22-Jul-70,1971,7,2.0,0,0,0,0,N,N,9-Sep-70,"$60,000.00 ",$0.00 ,0
5e056a13072,9068433007,HOLYCROSS TRUCKING,GEORGETOWN,IL,FIRST NATL BK IN GEORGETOWN,IL,7-Mar-96,1996,1,1.0,0,0,1,0,N,Y,30-Apr-96,"$30,000.00 ",$0.00 ,1
500932f1801,2236054005,SOARING EAGLE SERVICES INC,CLARENDON HILLS,IL,JPMORGAN CHASE BANK NATL ASSOC,IL,4-Aug-98,1998,1,1.0,0,0,1,0,Y,N,31-Oct-98,"$35,000.00 ",$0.00 ,1
7980fef3225,4483934005,JUN SALES,ELK GROVE VILLAGE,IL,BBCN BANK,IL,2-May-01,2001,4,1.0,0,4,1,1,0,N,31-May-01,"$150,000.00 ",$0.00 ,1
a5bf4669b9c,8360103005,ENVIRONMENTAL DESIGN INTERNATI,HILLSIDE,IL,MB FINAN BANK NATL ASSOC,IL,23-May-95,1995,27,1.0,0,0,1,0,N,Y,31-Jul-95,"$100,000.00 ",$0.00 ,1
9ebc7de9044,2337406005,MATIAS INSURANCE AGENCY INC,CHICAGO,IL,BANCO POPULAR NORTH AMERICA,NY,17-Aug-06,2006,2,1.0,2,2,1,1,N,N,31-Aug-06,"$59,257.00 ",$0.00 ,1
a9a84315af6,3050835006,Ria Froots Inc.,CAROL STREAM,IL,JPMORGAN CHASE BANK NATL ASSOC,IL,16-Apr-08,2008,10,2.0,10,10,32210,1,N,N,30-Apr-08,"$101,300.00 ",$0.00 ,1
e9bb1ae0b42,4283555000,"ADVANCED MEDICAL AESTHETICS, L",KILDEER,IL,BARRINGTON BK & TR COMPANY NAT,IL,1-Oct-10,2011,7,1.0,0,7,0,1,N,N,1-Nov-11,"$270,000.00 ",$0.00 ,1
21d98057d6d,1425065009,"EL LLANO RESTAURANT, INC.",CHICAGO,IL,CITIZENS BANK NATL ASSOC,RI,23-Aug-05,2005,6,1.0,1,7,0,1,Y,N,30-Nov-05,"$5,000.00 ",$0.00 ,1
525f15b1e97,2480865010,Jonathan Petroleum Inc.,Des Plaines,IL,"PNC BANK, NATIONAL ASSOCIATION",OH,29-May-07,2007,2,1.0,0,2,0,2,Y,N,30-Jun-07,"$81,155.00 ",$0.00 ,1
a1118fd1956,9344273004,"UNITED VISUAL AIDS, INC.",ITASCA,IL,SMALL BUS. GROWTH CORP,IL,14-Jun-96,1996,50,1.0,22,0,1,0,N,N,12-Mar-97,"$598,000.00 ",$0.00 ,1
df094e4a64b,9835263006,"OUTDOOR ENVIRONMENTS, LLC",BUFFALO GROVE,IL,BMO HARRIS BK NATL ASSOC,IL,12-Dec-96,1997,1,2.0,0,0,1,0,N,Y,28-Feb-97,"$12,000.00 ",$0.00 ,1
d5604922b60,5676785005,"CXN Real Estate Services, LLC",CHICAGO,IL,JPMORGAN CHASE BANK NATL ASSOC,IL,20-Dec-12,2013,1,1.0,0,0,0,1,Y,N,20-Dec-12,"$45,000.00 ",$0.00 ,1
b0d0e02dbcd,1775495009,Steven A Oliger,Belvidere,IL,"PNC BANK, NATIONAL ASSOCIATION",DE,20-Apr-06,2006,2,2.0,2,2,0,2,Y,N,31-May-06,"$99,873.00 ",$0.00 ,0
